loss,reconstruction_loss,vqvae_loss
15.54830551147461,0.5965277552604675,14.951781272888184
10.251236915588379,0.40677610039711,9.844459533691406
3.7132184505462646,0.32207193970680237,3.391146183013916
2.1396477222442627,0.27977797389030457,1.8598692417144775
1.5653449296951294,0.2310936152935028,1.3342517614364624
1.0796757936477661,0.20741061866283417,0.872265100479126
0.7123293876647949,0.1933075189590454,0.5190218687057495
0.5362638831138611,0.16721761226654053,0.3690462112426758
0.4622948169708252,0.14502166211605072,0.31727316975593567
0.4206588566303253,0.13760575652122498,0.2830529510974884
0.3629606366157532,0.1305091232061386,0.23245160281658173
0.3323645293712616,0.12590709328651428,0.2064574956893921
0.30782437324523926,0.12055407464504242,0.18727028369903564
0.29600971937179565,0.1171056479215622,0.17890401184558868
0.283592164516449,0.11384372413158417,0.169748455286026
0.2761465311050415,0.1108742281794548,0.1652722954750061
0.26733389496803284,0.10877852886915207,0.15855534374713898
0.2572421729564667,0.10532950609922409,0.15191267430782318
0.2457880973815918,0.1025322824716568,0.143255814909935
0.2412022352218628,0.10077894479036331,0.1404232680797577
0.23807233572006226,0.09950800240039825,0.13856439292430878
0.2354777753353119,0.09855426102876663,0.13692356646060944
0.23452235758304596,0.09718947857618332,0.13733284175395966
0.2323240041732788,0.09682406485080719,0.1354999542236328
0.23275958001613617,0.09616579860448837,0.13659372925758362
0.2327430695295334,0.09537915885448456,0.13736401498317719
0.23064088821411133,0.09421305358409882,0.1364278793334961
0.22848685085773468,0.09287108480930328,0.1356157809495926
0.22687122225761414,0.09221118688583374,0.13465996086597443
0.22633254528045654,0.09176819026470184,0.1345643550157547
