loss,reconstruction_loss,vqvae_loss
17.651453018188477,0.6599781513214111,16.991474151611328
7.539312839508057,0.4700378477573395,7.069272994995117
4.777167320251465,0.38209763169288635,4.395069122314453
4.062437534332275,0.3245311677455902,3.737905502319336
1.8686833381652832,0.27965906262397766,1.5890239477157593
1.2004101276397705,0.24942228198051453,0.9509873390197754
1.1071432828903198,0.2419401854276657,0.8652028441429138
0.782366931438446,0.2233576625585556,0.5590094923973083
0.6404870748519897,0.21229135990142822,0.4281957447528839
0.45419883728027344,0.20035092532634735,0.2538479268550873
0.4041713774204254,0.19371725618839264,0.21045394241809845
0.3464546203613281,0.18535906076431274,0.16109560430049896
0.3158947229385376,0.17799842357635498,0.13789629936218262
0.30440473556518555,0.1699715107679367,0.13443328440189362
0.2960602641105652,0.16318850219249725,0.13287174701690674
0.2875247895717621,0.15765158832073212,0.12987321615219116
0.2747315466403961,0.15314777195453644,0.12158375233411789
0.2649815082550049,0.15035143494606018,0.1146300807595253
0.2609991729259491,0.1480911523103714,0.11290805041790009
0.25865885615348816,0.14617596566677094,0.11248291283845901
0.25526881217956543,0.1447141170501709,0.11055471748113632
0.2538648545742035,0.14308764040470123,0.11077723652124405
0.2517552375793457,0.1414482146501541,0.11030702292919159
0.24992911517620087,0.1397811472415924,0.11014800518751144
0.2469099760055542,0.1379847675561905,0.10892515629529953
0.2454906404018402,0.13613304495811462,0.10935758799314499
0.24457968771457672,0.1348564773797989,0.10972318798303604
0.24421924352645874,0.13354654610157013,0.1106727346777916
0.24355746805667877,0.13241960108280182,0.11113789677619934
0.24264030158519745,0.13061225414276123,0.11202804744243622
