loss,reconstruction_loss,vqvae_loss
0.0846380889415741,0.04454095661640167,0.040097128599882126
0.019311048090457916,0.015190365724265575,0.004120685160160065
0.01584170013666153,0.011441277340054512,0.004400425590574741
0.014062163420021534,0.007855817675590515,0.0062063466757535934
0.012796851806342602,0.006608438212424517,0.006188415456563234
0.011875719763338566,0.006121420301496983,0.00575429480522871
0.011425829492509365,0.00590043980628252,0.005525389686226845
0.011016514152288437,0.005649160128086805,0.0053673540242016315
0.010889352299273014,0.0055644880048930645,0.005324861034750938
0.010707758367061615,0.00536846648901701,0.005339291878044605
0.010662735439836979,0.005322424694895744,0.005340310279279947
0.01066637597978115,0.005288127809762955,0.005378248635679483
0.010714119300246239,0.005292181856930256,0.0054219369776546955
0.010553913190960884,0.005120479501783848,0.005433433223515749
0.010586372576653957,0.005173281766474247,0.005413086619228125
0.010478511452674866,0.005064259748905897,0.005414251703768969
0.010496601462364197,0.005070647690445185,0.00542595237493515
0.010401830077171326,0.004971166606992483,0.005430667195469141
0.010466265492141247,0.005024272482842207,0.005441996268928051
0.010392996482551098,0.00495948875322938,0.005433511920273304
0.010341177694499493,0.0048928945325315,0.005448281764984131
0.010348426178097725,0.00491966400295496,0.005428761709481478
0.010311450809240341,0.004874174017459154,0.005437278654426336
0.010275143198668957,0.004835414234548807,0.0054397303611040115
0.010233446955680847,0.00480814091861248,0.0054253037087619305
0.010263863950967789,0.004853961523622274,0.005409903358668089
0.010427571833133698,0.0049962857738137245,0.005431284662336111
0.010156040079891682,0.004717380274087191,0.005438660271465778
0.010141510516405106,0.0047239582054317,0.005417553707957268
0.01013095024973154,0.004731116350740194,0.005399835295975208
