loss,reconstruction_loss,vqvae_loss
27.021350860595703,0.6730321645736694,26.34831428527832
6.152328014373779,0.476237416267395,5.676088333129883
3.592259168624878,0.3839055299758911,3.20835280418396
2.394301414489746,0.373035728931427,2.0212650299072266
1.3922665119171143,0.32725954055786133,1.0650066137313843
1.2898788452148438,0.27231723070144653,1.0175613164901733
0.7170118093490601,0.24281640350818634,0.4741955101490021
0.588737428188324,0.22886931896209717,0.35986796021461487
0.4644583463668823,0.21665440499782562,0.2478039711713791
0.40021026134490967,0.20606888830661774,0.19414138793945312
0.3665495216846466,0.19589848816394806,0.17065109312534332
0.3460182845592499,0.1846235990524292,0.16139458119869232
0.3355244994163513,0.16966693103313446,0.16585755348205566
0.31663623452186584,0.16358165442943573,0.15305452048778534
0.31022489070892334,0.16059723496437073,0.1496276557445526
0.3030548393726349,0.15724265575408936,0.1458122283220291
0.29713594913482666,0.15471389889717102,0.14242205023765564
0.29194173216819763,0.15215268731117249,0.13978908956050873
0.2864743173122406,0.14921268820762634,0.13726161420345306
0.2804713249206543,0.14661964774131775,0.13385173678398132
0.2780180275440216,0.14511710405349731,0.13290099799633026
0.27498501539230347,0.1433262974023819,0.1316586434841156
0.27309224009513855,0.14195623993873596,0.13113589584827423
0.27053946256637573,0.14041568338871002,0.13012376427650452
0.2684551179409027,0.1392565816640854,0.12919849157333374
0.26639026403427124,0.13800348341464996,0.12838678061962128
0.2653723955154419,0.1367424726486206,0.12862993776798248
0.26375511288642883,0.13534966111183167,0.12840542197227478
0.2638692855834961,0.13453669846057892,0.1293325573205948
0.26442593336105347,0.13374240696430206,0.13068357110023499
