loss,reconstruction_loss,vqvae_loss
14.619477272033691,0.5276200175285339,14.091858863830566
18.406631469726562,0.38337209820747375,18.023258209228516
7.1479878425598145,0.3049125373363495,6.843075752258301
3.5632216930389404,0.24847985804080963,3.31474232673645
1.4970184564590454,0.20084212720394135,1.2961764335632324
0.7554439306259155,0.17382082343101501,0.581623375415802
0.6419686079025269,0.15656678378582,0.4854016602039337
0.5323073863983154,0.14690828323364258,0.3853990435600281
0.4770088195800781,0.1401987224817276,0.3368101418018341
0.4463351368904114,0.13439686596393585,0.31193825602531433
0.40809375047683716,0.12859122455120087,0.2795026898384094
0.37418362498283386,0.1239573210477829,0.25022628903388977
0.3607251048088074,0.11930754780769348,0.24141746759414673
0.3179587423801422,0.11458354443311691,0.20337508618831635
0.29575785994529724,0.11046963185071945,0.1852882355451584
0.27488481998443604,0.1066901758313179,0.16819463670253754
0.26068365573883057,0.10373091697692871,0.15695272386074066
0.24868017435073853,0.10066785663366318,0.14801235496997833
0.24361979961395264,0.09840653091669083,0.14521320164203644
0.2383100688457489,0.09645078331232071,0.1418592631816864
0.23235061764717102,0.09427113831043243,0.13807949423789978
0.22733250260353088,0.09191828221082687,0.13541413843631744
0.2245735079050064,0.09066358953714371,0.1339099109172821
0.22001966834068298,0.08912916481494904,0.13089050352573395
0.21692290902137756,0.08722684532403946,0.1296960562467575
0.21420155465602875,0.08589575439691544,0.1283058226108551
0.21372805535793304,0.08499038219451904,0.1287376582622528
0.2117490917444229,0.0836581215262413,0.1280909925699234
0.21164554357528687,0.08332803100347519,0.12831753492355347
0.20978139340877533,0.08186261355876923,0.12791883945465088
