loss,reconstruction_loss,vqvae_loss
0.21407246589660645,0.0682445541024208,0.14582794904708862
0.03316158056259155,0.023547569289803505,0.009614023379981518
0.0186927430331707,0.014855291694402695,0.003837456926703453
0.015437896363437176,0.012278263457119465,0.003159628715366125
0.014287108555436134,0.010842790827155113,0.00344431702978909
0.01322607696056366,0.009563999250531197,0.0036620760802179575
0.012818899936974049,0.008608273230493069,0.004210624843835831
0.013345176354050636,0.007729595061391592,0.005615578964352608
0.012714399956166744,0.007028121501207352,0.005686275660991669
0.012397031299769878,0.0067811571061611176,0.005615872330963612
0.012043320573866367,0.006464084610342979,0.005579239688813686
0.011754052713513374,0.006215672940015793,0.005538382567465305
0.011562652885913849,0.006012840662151575,0.0055498117581009865
0.0115306805819273,0.005933288484811783,0.005597393959760666
0.01141510158777237,0.0058472114615142345,0.005567887797951698
