loss,reconstruction_loss,vqvae_loss
9.934925079345703,0.8593935966491699,9.075530052185059
1.1364805698394775,0.9442874193191528,0.1921931505203247
3.6181209087371826,0.7009413242340088,2.917180299758911
3.4810383319854736,0.48797324299812317,2.993065118789673
1.1699553728103638,0.4245707392692566,0.745384693145752
0.8721349835395813,0.37567445635795593,0.49646079540252686
0.9844042658805847,0.3443290591239929,0.6400752663612366
0.7302197217941284,0.31533563137054443,0.41488412022590637
0.635297417640686,0.29679834842681885,0.3384993076324463
0.5891108512878418,0.2838810086250305,0.3052298426628113
0.5280786156654358,0.27389851212501526,0.25418010354042053
0.48528265953063965,0.2652733325958252,0.2200094759464264
0.46501582860946655,0.25877562165260315,0.2062402367591858
0.4505538046360016,0.2543957829475403,0.19615799188613892
0.4363488256931305,0.2501302659511566,0.1862185150384903
0.4251578748226166,0.24469222128391266,0.18046559393405914
0.4222378134727478,0.24145326018333435,0.18078453838825226
0.4198947250843048,0.23712211847305298,0.18277263641357422
0.42085158824920654,0.23449115455150604,0.1863604485988617
0.41486656665802,0.2310488373041153,0.18381769955158234
0.40975868701934814,0.22866281867027283,0.18109597265720367
0.4057685136795044,0.2268930971622467,0.1788754016160965
0.40304479002952576,0.22578959167003632,0.17725521326065063
0.39765694737434387,0.223932683467865,0.17372427880764008
0.39879101514816284,0.2234153151512146,0.17537571489810944
0.3967123329639435,0.22233828902244568,0.17437393963336945
0.3959800899028778,0.22159095108509064,0.1743890941143036
0.39377233386039734,0.21983735263347626,0.17393510043621063
0.39400768280029297,0.21866130828857422,0.17534641921520233
0.39512476325035095,0.21847063302993774,0.17665407061576843
